Word,Freq
டெங்கு,17
கட்டணங்களை,17
சீட்டுக்கள்,17
மகுடம்,17
பாரிய,17
தகவல்துறை,17
60,17
மாவத்தை,17
தயவோடு,17
தடை,17
இடையே,17
வரையில்,17
விரிவான,17
ஒப்படைத்தல்,17
மேற்கொள்ள,17
கூட்ட,17
திணைக்களத்தினால்,17
செயற்பாடு,17
வழங்கப்பட்டது,17
அவசியமாக,17
நியமிக்கப்பட்ட,17
புலமைப்பரிசில்,17
நாட்களுக்கு,17
கொள்கின்ற,17
செயலமர்வு,17
கட்டிடம்,17
ஈடுபட்டுள்ள,17
வேலைகளை,17
விடவும்,17
உச்ச,17
அரசு,17
முறை,17
விபத்து,17
i,17
பிரதிப்,17
விபரம்,17
வகித்த,17
ஒன்றிற்கு,17
செல்வதற்காக,17
ஏதாவது,17
என்பவற்றுக்கான,17
மாணவர்களை,17
விவகார,17
முன்னேற்றத்தை,17
நியமிப்பு,17
ii,17
பயனுள்ள,17
பாடசாலையின்,17
சமய,17
முழுமையான,17
தெற்கு,17
வழங்கப்படல்,17
உங்களிடம்,17
மட்டக்களப்பு,17
பிள்ளைகளின்,17
உறுப்பினர்களின்,17
தென்,17
முன்வைக்கின்றேன்,17
தேர்தல்கள்,17
கொடுக்கும்,17
ஆலோசனைக்,17
000,17
கல்லூரி,17
நடைமுறை,17
26,17
பெண்கள்,17
செய்யப்படல்,16
எவ்வித,16
விண்ணப்பங்கள்,16
ஆரம்பிக்கப்படும்,16
செய்யப்பட்டு,16
கொள்ளப்பட்ட,16
அவதானிப்புகளுடனான,16
கவனத்தை,16
பகுதிக்கு,16
ஆண்டுக்கான,16
சோசலிச,16
உபகரணங்களை,16
செய்வது,16
மேற்கொள்ளும்,16
பயன்படுத்தப்படும்,16
சந்தர்ப்பத்திலும்,16
அந்தப்,16
வங்கிக்கு,16
வாய்ந்த,16
கருத்தில்,16
வெகுஜன,16
பட்சத்தில்,16
வியட்நாம்,16
எடுக்கப்படும்,16
மேற்பார்வை,16
ஆண்டிற்காக,16
ஊனமுற்ற,16
வீடு,16
சிகிச்சை,16
ஆகியவற்றுக்கிடையேயான,16
பொதுமக்கள்,16
வீடுகள்,16
உள்ளதென,16
உரித்துடைய,16
பொதுத்,16
குடும்ப,16
புதுப்பித்தல்,16
டப்,16
அளவிலான,16
ஆஸ்பத்திரியின்,16
பட்டியல்,16
ஆறு,16
கலை,16
முதலாவது,16
காலாண்டு,16
அற்ற,16
வேலைத்,16
விட,16
தயரரிக்கப்பட்ட,16
காணப்படுகின்ற,16
தலைவர்கள்,16
செத்தெம்பர்,16
சார்ந்த,16
அன்றைய,16
ஏற்றுக்கொள்ளப்பட்ட,16
இலவச,16
சம்மேளனம்,16
உத்தியோகத்தருக்கும்,16
லீவில்,16
நிதியம்,16
நாட்டில்,16
நிர்மாணம்,16
மட்டுமே,16
வருடத்திற்கு,16
செய்துள்ள,16
ஒதுக்கிக்,16
,16
மீளாய்வு,16
ஆங்கிலம்,16
சம்பளப்,16
42,16
அறிவிக்க,16
பரீட்சையின்,16
ஒப்பந்த,16
உரித்துண்டு,16
மன்றம்,16
பொருள்படும்,16
23,16
ரீ,16
ஆணைச்சீட்டுக்கள்,16
புள்ளி,16
முன்னேற்றம்,16
பெப்ரவரி,16
முகவரியில்,16
பிரிவுக்கு,16
விருது,16
தங்களின்,15
நிர்மாணிக்கப்பட்டுள்ள,15
பதிவாளர்,15
செலுத்துவதற்கு,15
உட்பிரிவு,15
செயற்படும்,15
பதவிகள்,15
அளவில்,15
மானிய,15
எவரேனும்,15
பணி,15
சுமார்,15
மூலப்,15
மாற்றப்பட்ட,15
ஓயா,15
நிலுவை,15
தே,15
சொத்துக்கள்,15
முடிவு,15
மண்டபத்தில்,15
கொடுப்பனவை,15
தாங்கிக்,15
புத்தகம்,15
இரத்தினபுரி,15
நடைமுறைக்கு,15
அடிப்படையாகக்,15
வகை,15
இன்று,15
மொழிச்,15
பிணி,15
கொள்வதற்கான,15
கேட்டுக்கொள்கிறேன்,15
கிளை,15
உள்ளகக்,15
ரீதியாக,15
அனுப்பப்பட்டுள்ள,15
பிரேமதாச,15
கூட்டத்தில்,15
சங்க,15
செலுத்திய,15
இடத்தில்,15
முக்கியத்துவம்,15
பல்கலைக்கழகம்,15
31,15
தடைபெறாமல்,15
உத்தியோகத்தரை,15
டிசம்பர்,15
19,15
நேர்முகப்,15
ஏற்றுமதி,15
அதுபற்றி,15
கோரிக்கைப்,15
CPC,15
பொறுப்பாகும்,15
கருதி,15
முன்வைக்கப்பட்ட,15
அறிக்கையொன்றை,15
9.30,15
கண்காட்சி,15
ஆட்சேர்ப்பு,15
ஆசிரியர்களின்,15
முறையாக,15
அதிகாரிகள்,15
பொருளாதார,15
நிதியுதவி,15
சரியான,15
நாம்,15
அலைவரிசை,15
முதலீட்டுப்,15
அவசர,15
அவசியமாகவுள்ளதென,15
செல்கின்ற,15
சென்று,15
கிடைக்க,15
நூல்,15
உரிமைகள்,15
ஏற்பாடுகளின்,15
அறிக்கையில்,15
நட்டம்,15
வகிக்கின்ற,15
முறைமை,15
செலவுக்,15
செய்யப்பட்டன,15
கார்,15
முன்னிட்டு,15
வண்டி,15
மருத்துவச்,15
இவருக்கு,15
இரண்டில்,15
விண்ணப்பங்களை,15
வழங்கப்படுவது,15
எதிர்பார்த்துள்ள,15
நிதியை,15
பிரிவுகளுடன்,15
பங்களிப்பை,15
புள்ளிகள்,15
வேண்டியதோடு,15
விட்டு,15
ஆவணங்களில்,15
அணுசக்தி,15
யாதென்பதை,15
யூ,15
கடமைக்கு,15
தொடர்ந்தும்,15
செலவில்,15
மத்தியில்,15
சிறு,15
அரசாங்கத்திற்கு,14
பிள்ளைகள்,14
உதவித்,14
இலங்கையின்,14
சங்கம்,14
இருக்குமாக,14
2011.11.23,14
கூட்டிணைப்பதற்கானதொரு,14
குறிப்பிடப்பட்டுள்ளது,14
